time_s,ekf_lat,ekf_lon,V_E,V_N,V_U,A_E,A_N,A_U,yaw_deg,ba_x,ba_y,ba_z,bg_x,bg_y,bg_z,imu_ax,imu_ay,imu_az,imu_gx,imu_gy,imu_gz,gnss_fix,lat_deg,lon_deg,alt_m,speed_mps,course_deg,yaw_enu_deg,hdop,gnss_E,gnss_N,gnss_U,err_E,err_N,err_H,gnss_present,gnss_valid,gnss_used_pos,gnss_used_vel,reacq_active,snap_applied,outage_s,qscale,nis_pos,nis_vel,gnss_meas_age_s,pred_E,pred_N,pred_U,zupt_active,anchor_active
1169.518, 12.910450796,77.463845369, 17.794,-52.042,0.0, -1.916,-4.981,0.0,108.84,-2.426846,0.0,0.0,0.0,0.0,-0.070934,15405,-1223,4810,1131,-351,-401,0,12.9817948,77.5336527,819.50,0.000,184.86,-94.86,1.05,-1076.179,-371.579,0.0,-7577.120,-7892.577,10941.002,1,1,0,0,0,0,667.337,6.00,852.64,1941.71,0.069,-8653.173,-8264.189,0.0,0,0
1170.519, 12.910543928,77.462581769, 13.637,-52.843,0.0, -1.939,-5.444,0.0,104.41,-2.442316,0.0,0.0,0.0,0.0,-0.072006,15129,-739,6296,27,529,-543,0,12.9817948,77.5336527,819.50,0.000,184.86,-94.86,1.05,-1076.179,-371.579,0.0,-7714.266,-7882.229,11029.027,1,1,0,0,0,0,668.338,6.00,852.64,1941.71,0.069,-8790.580,-8253.803,0.0,0,0
1171.519, 12.910191088,77.462493016, 12.934,-53.457,0.0, -2.719,-5.499,0.0,103.60,-2.445419,0.0,0.0,0.0,0.0,-0.073140,14131,-2265,5472,-814,-498,-130,0,12.9817948,77.5336527,819.50,0.000,184.86,-94.86,1.05,-1076.179,-371.579,0.0,-7723.912,-7921.267,11063.692,1,1,0,0,0,0,669.339,6.00,852.64,1941.71,0.069,-8800.097,-8292.849,0.0,0,0
1172.521, 12.909730962,77.462214608, 11.587,-53.766,0.0, -2.526,-5.276,0.0,102.16,-2.447617,0.0,0.0,0.0,0.0,-0.073586,16254,-341,5522,-810,321,-62,0,12.9817948,77.5336527,819.50,0.000,184.86,-94.86,1.05,-1076.179,-371.579,0.0,-7754.146,-7972.168,11121.252,1,1,0,0,0,0,670.340,6.00,852.64,1941.71,0.069,-8830.331,-8343.750,0.0,0,0
1173.521, 12.909322640,77.461868147, 10.051,-54.074,0.0, -2.583,-5.686,0.0,100.48,-2.451116,0.0,0.0,0.0,0.0,-0.074166,15117,168,6034,-101,-156,-431,0,12.9817948,77.5336527,819.50,0.000,184.86,-94.86,1.05,-1076.179,-371.579,0.0,-7791.765,-8017.335,11179.859,1,1,0,0,0,0,671.341,6.00,852.64,1941.71,0.067,-8867.776,-8388.941,0.0,0,0
1174.522, 12.908822769,77.461562807, 8.640,-54.317,0.0, -1.272,-4.491,0.0,99.02,-2.452824,0.0,0.0,0.0,0.0,-0.074582,13956,-56,4997,-89,-56,-240,0,12.9817948,77.5336527,819.50,0.000,184.86,-94.86,1.05,-1076.179,-371.579,0.0,-7824.924,-8072.633,11242.635,1,1,0,0,0,0,672.341,6.00,852.64,1941.71,0.066,-8901.055,-8444.204,0.0,0,0
1175.522, 12.908408574,77.461541853, 8.306,-54.369,0.0, -0.975,-4.626,0.0,98.68,-2.454695,0.0,0.0,0.0,0.0,-0.074799,13605,-43,3785,-410,168,-133,0,12.9817948,77.5336527,819.50,0.000,184.86,-94.86,1.05,-1076.179,-371.579,0.0,-7827.213,-8118.461,11277.175,1,1,0,0,0,0,673.342,6.00,852.64,1941.71,0.065,-8903.361,-8490.027,0.0,0,0
1176.523, 12.907935942,77.461552157, 8.074,-54.404,0.0, -0.695,-4.400,0.0,98.42,-2.455381,0.0,0.0,0.0,0.0,-0.074903,16316,-1074,4835,-47,138,15,0,12.9817948,77.5336527,819.50,0.000,184.86,-94.86,1.05,-1076.179,-371.579,0.0,-7826.112,-8170.756,11314.118,1,1,0,0,0,0,674.343,6.00,852.64,1941.71,0.063,-8902.232,-8542.321,0.0,0,0
1177.524, 12.907531989,77.461685889, 8.314,-54.368,0.0, -0.540,-5.546,0.0,98.71,-2.456684,0.0,0.0,0.0,0.0,-0.074947,16216,-218,5547,-466,471,63,0,12.9817948,77.5336527,819.50,0.000,184.86,-94.86,1.05,-1076.179,-371.579,0.0,-7811.611,-8215.456,11336.445,1,1,0,0,0,0,675.344,6.00,852.64,1941.71,0.064,-8887.865,-8587.086,0.0,0,0
1178.525, 12.908442142,77.463256615, 14.104,-52.133,0.0, -0.853,-5.772,0.0,105.16,-2.474085,0.0,0.0,0.0,0.0,-0.075786,16904,-242,5746,-399,-269,139,0,12.9817948,77.5336527,819.50,0.000,184.86,-94.86,1.05,-1076.179,-371.579,0.0,-7641.092,-8114.806,11146.137,1,1,0,0,0,0,676.345,6.00,852.64,1941.71,0.064,-8717.254,-8486.385,0.0,0,0
1179.526, 12.907987223,77.463435546, 14.571,-53.035,0.0, -0.521,-4.537,0.0,105.37,-2.474277,0.0,0.0,0.0,0.0,-0.075648,14868,466,4147,407,286,-39,0,12.9817948,77.5336527,819.50,0.000,184.86,-94.86,1.05,-1076.179,-371.579,0.0,-7621.687,-8165.146,11169.590,1,1,0,0,0,0,677.346,6.00,852.64,1941.71,0.063,-8697.882,-8536.729,0.0,0,0
1180.527, 12.907531176,77.463536353, 14.478,-53.060,0.0, -0.083,-4.959,0.0,105.27,-2.474901,0.0,0.0,0.0,0.0,-0.075661,15854,44,3672,-30,73,-33,0,12.9817948,77.5336527,819.50,0.000,184.86,-94.86,1.05,-1076.179,-371.579,0.0,-7610.761,-8215.609,11199.104,1,1,0,0,0,0,678.346,6.00,852.64,1941.71,0.063,-8686.955,-8587.191,0.0,0,0
1181.527, 12.907087257,77.463753868, 14.813,-52.968,0.0, -0.139,-5.423,0.0,105.63,-2.475126,0.0,0.0,0.0,0.0,-0.075587,14918,267,4684,-506,-165,-37,0,12.9817948,77.5336527,819.50,0.000,184.86,-94.86,1.05,-1076.179,-371.579,0.0,-7587.167,-8264.734,11219.222,1,1,0,0,0,0,679.347,6.00,852.64,1941.71,0.063,-8663.383,-8636.322,0.0,0,0
1182.528, 12.906672449,77.464068858, 15.510,-52.768,0.0, 0.372,-5.395,0.0,106.40,-2.475434,0.0,0.0,0.0,0.0,-0.075482,13481,541,5059,301,-68,92,0,12.9817948,77.5336527,819.50,0.000,184.86,-94.86,1.05,-1076.179,-371.579,0.0,-7552.993,-8310.642,11230.069,1,1,0,0,0,0,680.347,6.00,852.64,1941.71,0.062,-8629.271,-8682.261,0.0,0,0
1183.529, 12.906266743,77.464418547, 16.316,-52.524,0.0, 0.110,-5.667,0.0,107.25,-2.475795,0.0,0.0,0.0,0.0,-0.075396,12896,1983,4896,14,-5,-162,0,12.9817948,77.5336527,819.50,0.000,184.86,-94.86,1.05,-1076.179,-371.579,0.0,-7515.051,-8355.543,11237.931,1,1,0,0,0,0,681.348,6.00,852.64,1941.71,0.062,-8591.157,-8727.120,0.0,0,0
1184.529, 12.905845432,77.464684655, 16.789,-52.375,0.0, -0.086,-5.459,0.0,107.78,-2.476236,0.0,0.0,0.0,0.0,-0.075332,14231,56,3735,-263,126,4,0,12.9817948,77.5336527,819.50,0.000,184.86,-94.86,1.05,-1076.179,-371.579,0.0,-7486.182,-8402.168,11253.415,1,1,0,0,0,0,682.349,6.00,852.64,1941.71,0.062,-8562.397,-8773.756,0.0,0,0
1185.530, 12.905467783,77.465066353, 17.717,-52.068,0.0, 0.333,-5.236,0.0,108.82,-2.477036,0.0,0.0,0.0,0.0,-0.075235,13857,391,4608,-141,79,-63,0,12.9817948,77.5336527,819.50,0.000,184.86,-94.86,1.05,-1076.179,-371.579,0.0,-7444.765,-8443.966,11257.224,1,1,0,0,0,0,683.349,6.00,852.64,1941.71,0.061,-8521.062,-8815.619,0.0,0,0
1186.530, 12.905127415,77.465508940, 18.880,-51.658,0.0, 0.831,-6.000,0.0,110.08,-2.478287,0.0,0.0,0.0,0.0,-0.075178,17191,-714,6072,-233,2,-5,0,12.9817948,77.5336527,819.50,0.000,184.86,-94.86,1.05,-1076.179,-371.579,0.0,-7396.738,-8481.641,11253.886,1,1,0,0,0,0,684.350,6.00,852.64,1941.71,0.060,-8472.946,-8853.225,0.0,0,0
1187.530, 12.904728619,77.465774777, 19.306,-51.500,0.0, 1.550,-5.634,0.0,110.56,-2.479243,0.0,0.0,0.0,0.0,-0.075144,15642,-428,2247,-657,260,2,0,12.9817948,77.5336527,819.50,0.000,184.86,-94.86,1.05,-1076.179,-371.579,0.0,-7367.897,-8525.774,11268.307,1,1,0,0,0,0,685.350,6.00,852.64,1941.71,0.060,-8444.123,-8897.367,0.0,0,0
1188.532, 12.904315913,77.466072702, 19.820,-51.305,0.0, 1.759,-5.714,0.0,111.14,-2.479747,0.0,0.0,0.0,0.0,-0.075141,15767,-317,4672,-647,119,74,0,12.9817948,77.5336527,819.50,0.000,184.86,-94.86,1.05,-1076.179,-371.579,0.0,-7335.574,-8571.448,11281.860,1,1,0,0,0,0,686.351,6.00,852.64,1941.71,0.060,-8411.857,-8943.069,0.0,0,0
1189.532, 12.904133256,77.466844352, 22.374,-50.243,0.0, 2.579,-5.059,0.0,114.04,-2.482629,0.0,0.0,0.0,0.0,-0.075157,14718,-428,3022,-314,12,196,0,12.9817948,77.5336527,819.50,0.000,184.86,-94.86,1.05,-1076.179,-371.579,0.0,-7251.824,-8591.684,11243.041,1,1,0,0,0,0,687.351,6.00,852.64,1941.71,0.059,-8328.143,-8963.371,0.0,0,0
1190.532, 12.903994655,77.467612973, 24.906,-49.038,0.0, 2.733,-5.288,0.0,116.95,-2.486422,0.0,0.0,0.0,0.0,-0.075148,15170,-1099,3320,129,-156,147,0,12.9817948,77.5336527,819.50,0.000,184.86,-94.86,1.05,-1076.179,-371.579,0.0,-7168.401,-8607.044,11201.214,1,1,0,0,0,0,688.352,6.00,852.64,1941.71,0.058,-8244.693,-8978.688,0.0,0,0
1191.533, 12.903860946,77.468333773, 27.186,-47.811,0.0, 2.572,-5.568,0.0,119.65,-2.490501,0.0,0.0,0.0,0.0,-0.075145,15105,-987,2835,-706,310,95,0,12.9817948,77.5336527,819.50,0.000,184.86,-94.86,1.05,-1076.179,-371.579,0.0,-7090.168,-8621.861,11162.750,1,1,0,0,0,0,689.353,6.00,852.64,1941.71,0.058,-8166.465,-8993.512,0.0,0,0
1192.534, 12.903664823,77.469109207, 29.415,-46.473,0.0, 2.976,-6.000,0.0,122.34,-2.492775,0.0,0.0,0.0,0.0,-0.075257,15231,-540,3709,15,-109,16,0,12.9817948,77.5336527,819.50,0.000,184.86,-94.86,1.05,-1076.179,-371.579,0.0,-7006.008,-8643.586,11126.353,1,1,0,0,0,0,690.354,6.00,852.64,1941.71,0.057,-8082.234,-9015.177,0.0,0,0
1193.536, 12.903585716,77.469985689, 32.114,-44.651,0.0, 2.575,-6.000,0.0,125.75,-2.496893,0.0,0.0,0.0,0.0,-0.075361,16166,-924,5684,-664,-235,164,0,12.9817948,77.5336527,819.50,0.000,184.86,-94.86,1.05,-1076.179,-371.579,0.0,-6910.875,-8652.366,11073.556,1,1,0,0,0,0,691.355,6.00,852.64,1941.71,0.057,-7987.165,-9024.047,0.0,0,0
1194.537, 12.903592373,77.470908165, 34.973,-42.449,0.0, 3.277,-6.000,0.0,129.51,-2.502364,0.0,0.0,0.0,0.0,-0.075452,15754,-1335,5597,302,-182,96,0,12.9817948,77.5336527,819.50,0.000,184.86,-94.86,1.05,-1076.179,-371.579,0.0,-6810.748,-8651.658,11010.789,1,1,0,0,0,0,692.357,6.00,852.64,1941.71,0.058,-7887.035,-9023.303,0.0,0,0
1195.537, 12.903541877,77.471764335, 37.309,-40.411,0.0, 3.007,-5.258,0.0,132.73,-2.506621,0.0,0.0,0.0,0.0,-0.075510,14705,-428,1523,332,416,52,0,12.9817948,77.5336527,819.50,0.000,184.86,-94.86,1.05,-1076.179,-371.579,0.0,-6717.819,-8657.271,10957.985,1,1,0,0,0,0,693.357,6.00,852.64,1941.71,0.057,-7794.080,-9028.893,0.0,0,0
1196.538, 12.903420261,77.472468069, 38.902,-38.880,0.0, 3.002,-6.000,0.0,135.03,-2.509871,0.0,0.0,0.0,0.0,-0.075492,15017,-627,4385,-802,-68,78,0,12.9817948,77.5336527,819.50,0.000,184.86,-94.86,1.05,-1076.179,-371.579,0.0,-6641.438,-8670.749,10922.023,1,1,0,0,0,0,694.358,6.00,852.64,1941.71,0.056,-7717.701,-9042.376,0.0,0,0
1197.538, 12.903201082,77.473048741, 39.815,-37.945,0.0, 3.099,-5.794,0.0,136.39,-2.511451,0.0,0.0,0.0,0.0,-0.075531,13894,-428,4059,45,120,-16,0,12.9817948,77.5336527,819.50,0.000,184.86,-94.86,1.05,-1076.179,-371.579,0.0,-6578.418,-8695.018,10903.160,1,1,0,0,0,0,695.358,6.00,852.64,1941.71,0.056,-7654.668,-9066.629,0.0,0,0
1198.538, 12.902929648,77.473518389, 40.258,-37.474,0.0, 2.974,-6.000,0.0,137.05,-2.512382,0.0,0.0,0.0,0.0,-0.075542,16454,-552,4322,-206,429,-93,0,12.9817948,77.5336527,819.50,0.000,184.86,-94.86,1.05,-1076.179,-371.579,0.0,-6527.450,-8725.064,10896.529,1,1,0,0,0,0,696.358,6.00,852.64,1941.71,0.040,-7603.585,-9096.639,0.0,0,0
1199.539, 12.902702593,77.473961860, 40.732,-36.958,0.0, 2.894,-6.000,0.0,137.79,-2.514327,0.0,0.0,0.0,0.0,-0.075515,15344,-577,4070,62,94,-44,0,12.9817948,77.5336527,819.50,0.000,184.86,-94.86,1.05,-1076.179,-371.579,0.0,-6479.321,-8750.200,10887.957,1,1,0,0,0,0,697.358,6.00,852.64,1941.71,0.038,-7555.563,-9121.807,0.0,0,0
1200.540, 12.902582702,77.474636984, 42.048,-35.454,0.0, 3.240,-6.000,0.0,139.88,-2.517046,0.0,0.0,0.0,0.0,-0.075561,17230,329,2584,407,406,10,0,12.9817948,77.5336527,819.50,0.000,184.86,-94.86,1.05,-1076.179,-371.579,0.0,-6406.045,-8763.485,10855.233,1,1,0,0,0,0,698.359,6.00,852.64,1941.71,0.029,-7482.328,-9135.113,0.0,0,0
1201.541, 12.902753763,77.475287016, 43.922,-33.104,0.0, 4.283,-6.000,0.0,143.02,-2.525754,0.0,0.0,0.0,0.0,-0.075418,15792,131,2947,111,464,110,0,12.9817948,77.5336527,819.50,0.000,184.86,-94.86,1.05,-1076.179,-371.579,0.0,-6335.484,-8744.577,10798.426,1,1,0,0,0,0,699.361,6.00,852.64,1941.71,0.029,-7411.753,-9116.245,0.0,0,0
1202.541, 12.902729337,77.475372617, 43.918,-33.109,0.0, 3.891,-6.000,0.0,143.00,-2.533500,0.0,0.0,0.0,0.0,-0.074936,16117,-726,3959,-290,547,98,0,12.9817948,77.5336527,819.50,0.000,184.86,-94.86,1.05,-1076.179,-371.579,0.0,-6326.194,-8747.282,10795.169,1,1,0,0,0,0,700.361,6.00,852.64,1941.71,0.028,-7402.435,-9118.918,0.0,0,0
1203.542, 12.902829537,77.476045445, 45.521,-30.867,0.0, 3.764,-6.000,0.0,145.89,-2.539943,0.0,0.0,0.0,0.0,-0.074968,14730,-1807,4147,293,236,175,0,12.9817948,77.5336527,819.50,0.000,184.86,-94.86,1.05,-1076.179,-371.579,0.0,-6253.161,-8736.215,10743.531,1,1,0,0,0,0,701.362,6.00,852.64,1941.71,0.028,-7329.381,-9107.918,0.0,0,0
1204.543, 12.902988226,77.476718555, 47.096,-28.406,0.0, 4.389,-6.000,0.0,148.94,-2.547084,0.0,0.0,0.0,0.0,-0.074976,16645,-527,5283,-186,213,234,0,12.9817948,77.5336527,819.50,0.000,184.86,-94.86,1.05,-1076.179,-371.579,0.0,-6180.095,-8718.676,10686.855,1,1,0,0,0,0,702.363,6.00,852.64,1941.71,0.028,-7256.304,-9090.382,0.0,0,0
1205.545, 12.903093852,77.477117022, 47.877,-27.070,0.0, 4.121,-6.000,0.0,150.51,-2.554515,0.0,0.0,0.0,0.0,-0.074856,16242,-1545,5296,201,-316,-97,0,12.9817948,77.5336527,819.50,0.000,184.86,-94.86,1.05,-1076.179,-371.579,0.0,-6136.842,-8707.000,10652.355,1,1,0,0,0,0,703.364,6.00,852.64,1941.71,0.028,-7212.983,-9078.567,0.0,0,0
1206.546, 12.902828105,77.476725108, 46.267,-29.739,0.0, 4.454,-6.000,0.0,147.26,-2.560115,0.0,0.0,0.0,0.0,-0.074362,16044,-863,3009,588,138,-265,0,12.9817948,77.5336527,819.50,0.000,184.86,-94.86,1.05,-1076.179,-371.579,0.0,-6179.389,-8736.393,10700.906,1,1,0,0,0,0,704.365,6.00,852.64,1941.71,0.025,-7255.548,-9107.959,0.0,0,0
1207.547, 12.902973765,77.476670362, 46.380,-29.562,0.0, 3.069,-6.000,0.0,147.52,-2.571763,0.0,0.0,0.0,0.0,-0.074170,14543,-1186,1784,156,266,206,0,12.9817948,77.5336527,819.50,0.000,184.86,-94.86,1.05,-1076.179,-371.579,0.0,-6185.327,-8720.274,10691.186,1,1,0,0,0,0,705.367,6.00,852.64,1941.71,0.026,-7261.513,-9091.958,0.0,0,0
1208.549, 12.903256354,77.476929502, 47.482,-27.756,0.0, 3.541,-6.000,0.0,149.72,-2.583518,0.0,0.0,0.0,0.0,-0.074082,15866,-838,3684,460,-94,153,0,12.9817948,77.5336527,819.50,0.000,184.86,-94.86,1.05,-1076.179,-371.579,0.0,-6157.191,-8689.015,10649.412,1,1,0,0,0,0,706.368,6.00,852.64,1941.71,0.027,-7233.380,-9060.697,0.0,0,0
1209.550, 12.904269077,77.476947577, 49.380,-23.124,0.0, 3.548,-6.000,0.0,154.95,-2.610419,0.0,0.0,0.0,0.0,-0.074030,14306,-639,2772,-866,54,235,0,12.9817948,77.5336527,819.50,0.000,184.86,-94.86,1.05,-1076.179,-371.579,0.0,-6155.200,-8576.962,10557.023,1,1,0,0,0,0,707.370,6.00,852.64,1941.71,0.027,-7231.376,-8948.510,0.0,0,0
1210.550, 12.904828522,77.477142684, 51.142,-20.237,0.0, 3.519,-6.000,0.0,158.48,-2.627054,0.0,0.0,0.0,0.0,-0.073126,16019,-3916,2921,-218,754,472,0,12.9817948,77.5336527,819.50,0.000,184.86,-94.86,1.05,-1076.179,-371.579,0.0,-6134.006,-8515.067,10494.398,1,1,0,0,0,0,708.370,6.00,852.64,1941.71,0.027,-7210.108,-8886.819,0.0,0,0
1211.552, 12.904819373,77.477504683, 51.363,-19.668,0.0, 4.679,-5.801,0.0,159.05,-2.631255,0.0,0.0,0.0,0.0,-0.072909,17430,-1471,4871,438,86,-37,0,12.9817948,77.5336527,819.50,0.000,184.86,-94.86,1.05,-1076.179,-371.579,0.0,-6094.715,-8516.090,10472.312,1,1,0,0,0,0,709.371,6.00,852.64,1941.71,0.027,-7170.911,-8887.688,0.0,0,0
1212.553, 12.904415382,77.477382073, 50.193,-22.488,0.0, 4.255,-5.055,0.0,155.86,-2.633047,0.0,0.0,0.0,0.0,-0.072394,15805,-1632,2459,-203,353,-107,0,12.9817948,77.5336527,819.50,0.000,184.86,-94.86,1.05,-1076.179,-371.579,0.0,-6108.035,-8560.786,10516.423,1,1,0,0,0,0,710.372,6.00,852.64,1941.71,0.027,-7184.189,-8932.347,0.0,0,0
1213.553, 12.904305295,77.477835085, 50.396,-22.029,0.0, 4.500,-5.441,0.0,156.42,-2.634803,0.0,0.0,0.0,0.0,-0.072336,15904,-540,3834,22,17,125,0,12.9817948,77.5336527,819.50,0.000,184.86,-94.86,1.05,-1076.179,-371.579,0.0,-6058.867,-8572.979,10497.897,1,1,0,0,0,0,711.373,6.00,852.64,1941.71,0.022,-7135.064,-8944.642,0.0,0,0
1214.554, 12.904728786,77.478256976, 51.661,-18.873,0.0, 4.367,-4.932,0.0,159.97,-2.646160,0.0,0.0,0.0,0.0,-0.072025,16318,-1260,2608,-77,398,290,0,12.9817948,77.5336527,819.50,0.000,184.86,-94.86,1.05,-1076.179,-371.579,0.0,-6013.062,-8526.134,10433.210,1,1,0,0,0,0,712.374,6.00,852.64,1941.71,0.022,-7089.221,-8897.827,0.0,0,0
1215.554, 12.906091755,77.477925780, 51.960,-12.239,0.0, 5.017,-5.321,0.0,166.79,-2.681225,0.0,0.0,0.0,0.0,-0.072100,14819,-1496,4496,-178,-260,204,0,12.9817948,77.5336527,819.50,0.000,184.86,-94.86,1.05,-1076.179,-371.579,0.0,-6048.972,-8375.318,10331.312,1,1,0,0,0,0,713.374,6.00,852.64,1941.71,0.020,-7125.132,-8746.894,0.0,0,0
1216.555, 12.906035774,77.478360913, 53.629,-12.203,0.0, 5.267,-5.723,0.0,167.25,-2.683125,0.0,0.0,0.0,0.0,-0.071153,14696,-1173,4595,-486,763,480,0,12.9817948,77.5336527,819.50,0.000,184.86,-94.86,1.05,-1076.179,-371.579,0.0,-6001.744,-8381.524,10308.776,1,1,0,0,0,0,714.375,6.00,852.64,1941.71,0.019,-7077.841,-8753.275,0.0,0,0
1217.557, 12.908590452,77.476697835, 50.490,-0.870,0.0, 4.865,-5.312,0.0,179.18,-2.752851,0.0,0.0,0.0,0.0,-0.071424,13544,-3048,5622,28,-412,1113,0,12.9817948,77.5336527,819.50,0.000,184.86,-94.86,1.05,-1076.179,-371.579,0.0,-6182.182,-8098.814,10188.728,1,1,0,0,0,0,715.376,6.00,852.64,1941.71,0.019,-7258.298,-8470.417,0.0,0,0
1218.557, 12.908570411,77.477019224, 51.766,-0.378,0.0, 4.638,-5.786,0.0,179.73,-2.755646,0.0,0.0,0.0,0.0,-0.068360,14921,-1782,2846,-2648,1100,1106,0,12.9817948,77.5336527,819.50,0.000,184.86,-94.86,1.05,-1076.179,-371.579,0.0,-6147.299,-8101.041,10169.373,1,1,0,0,0,0,716.377,6.00,852.64,1941.71,0.019,-7223.419,-8472.603,0.0,0,0
1219.559, 12.908637245,77.477275197, 52.924,0.558,0.0, 5.512,-4.638,0.0,-179.31,-2.760944,0.0,0.0,0.0,0.0,-0.065178,15705,640,4095,6,-361,582,0,12.9817948,77.5336527,819.50,0.000,184.86,-94.86,1.05,-1076.179,-371.579,0.0,-6119.514,-8093.653,10146.707,1,1,0,0,0,0,717.378,6.00,852.64,1941.71,0.019,-7195.686,-8465.212,0.0,0,0
1220.560, 12.908585509,77.477738918, 54.994,0.832,0.0, 5.591,-5.162,0.0,-179.05,-2.761435,0.0,0.0,0.0,0.0,-0.062823,15394,-1757,4321,27,-604,646,0,12.9817948,77.5336527,819.50,0.000,184.86,-94.86,1.05,-1076.179,-371.579,0.0,-6069.183,-8099.391,10121.023,1,1,0,0,0,0,718.380,6.00,852.64,1941.71,0.016,-7145.335,-8471.028,0.0,0,0
1221.561, 12.908921443,77.478112834, 54.905,3.230,0.0, 5.652,-4.658,0.0,-176.53,-2.770065,0.0,0.0,0.0,0.0,-0.060658,15145,-590,4234,-61,42,789,0,12.9817948,77.5336527,819.50,0.000,184.86,-94.86,1.05,-1076.179,-371.579,0.0,-6028.589,-8062.231,10066.948,1,1,0,0,0,0,719.380,6.00,852.64,1941.71,0.015,-7104.713,-8433.851,0.0,0,0
1222.561, 12.909190220,77.478456335, 54.754,5.197,0.0, 4.722,-3.407,0.0,-174.47,-2.777870,0.0,0.0,0.0,0.0,-0.058201,14132,491,4721,-887,-208,874,0,12.9817948,77.5336527,819.50,0.000,184.86,-94.86,1.05,-1076.179,-371.579,0.0,-5991.298,-8032.502,10020.815,1,1,0,0,0,0,720.381,6.00,852.64,1941.71,0.015,-7067.431,-8404.082,0.0,0,0
1223.563, 12.909451560,77.478739966, 54.535,7.105,0.0, 4.734,-5.035,0.0,-172.48,-2.786503,0.0,0.0,0.0,0.0,-0.055490,15256,-899,3833,928,-377,827,0,12.9817948,77.5336527,819.50,0.000,184.86,-94.86,1.05,-1076.179,-371.579,0.0,-5960.505,-8003.594,9979.235,1,1,0,0,0,0,721.382,6.00,852.64,1941.71,0.015,-7036.621,-8375.167,0.0,0,0
1224.563, 12.909679513,77.479109346, 54.305,8.714,0.0, 5.728,-5.488,0.0,-170.84,-2.792738,0.0,0.0,0.0,0.0,-0.053117,15793,-1248,4045,347,-414,355,0,12.9817948,77.5336527,819.50,0.000,184.86,-94.86,1.05,-1076.179,-371.579,0.0,-5920.407,-7978.382,9935.079,1,1,0,0,0,0,722.382,6.00,852.64,1941.71,0.015,-6996.588,-8349.986,0.0,0,0
1225.563, 12.909875392,77.479623853, 54.137,9.705,0.0, 5.423,-6.000,0.0,-169.80,-2.795021,0.0,0.0,0.0,0.0,-0.052021,14871,-31,3383,77,-115,291,0,12.9817948,77.5336527,819.50,0.000,184.86,-94.86,1.05,-1076.179,-371.579,0.0,-5864.557,-7956.723,9884.456,1,1,0,0,0,0,723.383,6.00,852.64,1941.71,0.014,-6940.738,-8328.317,0.0,0,0
1226.564, 12.910038562,77.480141554, 54.023,10.321,0.0, 5.607,-6.000,0.0,-169.20,-2.796273,0.0,0.0,0.0,0.0,-0.051335,16004,-1422,3572,88,253,-93,0,12.9817948,77.5336527,819.50,0.000,184.86,-94.86,1.05,-1076.179,-371.579,0.0,-5808.362,-7938.683,9836.653,1,1,0,0,0,0,724.383,6.00,852.64,1941.71,0.014,-6884.501,-8310.219,0.0,0,0
1227.565, 12.909450490,77.480025647, 53.072,6.479,0.0, 5.833,-6.000,0.0,-173.04,-2.796683,0.0,0.0,0.0,0.0,-0.050705,15132,-863,3646,-696,-254,60,0,12.9817948,77.5336527,819.50,0.000,184.86,-94.86,1.05,-1076.179,-371.579,0.0,-5820.958,-8003.747,9896.642,1,1,0,0,0,0,725.385,6.00,852.64,1941.71,0.004,-6897.138,-8375.324,0.0,0,0
1228.566, 12.909520739,77.480513136, 54.598,6.639,0.0, 5.669,-5.977,0.0,-173.09,-2.796900,0.0,0.0,0.0,0.0,-0.051000,16543,-1123,4334,-59,-538,-196,0,12.9817948,77.5336527,819.50,0.000,184.86,-94.86,1.05,-1076.179,-371.579,0.0,-5768.045,-7995.987,9859.318,1,1,0,0,0,0,726.386,6.00,852.64,1941.71,0.004,-6844.201,-8367.539,0.0,0,0
1229.567, 12.909420418,77.480899668, 54.713,5.614,0.0, 6.000,-6.000,0.0,-174.16,-2.796466,0.0,0.0,0.0,0.0,-0.051459,15618,-68,3684,-34,222,-141,0,12.9817948,77.5336527,819.50,0.000,184.86,-94.86,1.05,-1076.179,-371.579,0.0,-5726.094,-8007.098,9843.869,1,1,0,0,0,0,727.386,6.00,852.64,1941.71,0.004,-6802.256,-8378.649,0.0,0,0
1230.567, 12.909299822,77.481280294, 54.813,4.537,0.0, 5.471,-5.764,0.0,-175.30,-2.796182,0.0,0.0,0.0,0.0,-0.051864,14134,-403,4309,-132,-186,-200,0,12.9817948,77.5336527,819.50,0.000,184.86,-94.86,1.05,-1076.179,-371.579,0.0,-5684.784,-8020.451,9830.789,1,1,0,0,0,0,728.387,6.00,852.64,1941.71,0.000,-6760.931,-8391.984,0.0,0,0
1231.568, 12.909150910,77.481659477, 54.897,3.366,0.0, 6.000,-6.000,0.0,-176.51,-2.795850,0.0,0.0,0.0,0.0,-0.052251,14933,-1435,4133,251,-72,-89,0,12.9817948,77.5336527,819.50,0.000,184.86,-94.86,1.05,-1076.179,-371.579,0.0,-5643.632,-8036.938,9820.537,1,1,0,0,0,0,729.387,6.00,852.64,1941.71,0.099,-6719.796,-8408.489,0.0,0,0
