time_s,ekf_lat,ekf_lon,V_E,V_N,V_U,A_E,A_N,A_U,yaw_deg,ba_x,ba_y,ba_z,bg_x,bg_y,bg_z,imu_ax,imu_ay,imu_az,imu_gx,imu_gy,imu_gz,gnss_fix,lat_deg,lon_deg,alt_m,speed_mps,course_deg,yaw_enu_deg,hdop,gnss_E,gnss_N,gnss_U,err_E,err_N,err_H,gnss_present,gnss_valid,gnss_used_pos,gnss_used_vel,reacq_active,snap_applied,outage_s,qscale,nis_pos,nis_vel,gnss_meas_age_s,pred_E,pred_N,pred_U,zupt_active,anchor_active
624.484, 12.987399518,77.493246840, -5.782,-4.352,0.0, -0.514,0.713,0.0,36.96,-0.043937,0.0,0.0,0.0,0.0,0.001405,15430,-934,2241,-90,168,-9,1,12.9882183,77.4955263,888.50,0.000,203.18,-113.18,0.68,1748.645,-715.990,0.0,-247.421,-90.559,263.473,1,1,0,0,0,0,19.065,8.00,384.33,0.00,0.010,1501.224,-806.549,0.0,0,0
625.485, 12.988236610,77.495598593, -5.498,-4.003,0.0, 0.761,0.314,0.0,36.03,-0.044135,0.0,0.0,0.0,0.0,0.001388,13832,-152,4617,219,-378,-156,1,12.9882373,77.4955980,888.50,0.000,203.18,-113.18,0.68,1756.424,-713.887,0.0,-0.044,-0.032,0.054,1,1,1,0,1,1,0.000,2.00,0.00,0.00,0.009,1756.380,-713.919,0.0,0,0
626.486, 12.988226706,77.495579323, -4.871,-3.390,0.0, 0.618,0.667,0.0,34.78,-0.045334,0.0,0.0,0.0,0.0,0.001373,14568,160,3854,-732,246,-35,1,12.9882522,77.4956588,888.00,0.000,203.18,-113.18,0.68,1759.063,-713.227,0.0,-4.774,-1.787,5.097,1,1,0,0,0,0,0.000,2.00,0.00,0.00,0.009,1754.286,-715.018,0.0,0,0
627.486, 12.988204430,77.495544615, -4.437,-3.034,0.0, 0.181,0.808,0.0,34.32,-0.045653,0.0,0.0,0.0,0.0,0.001351,14930,-673,3766,760,83,-141,1,12.9882522,77.4956588,888.00,0.000,203.18,-113.18,0.68,1763.502,-712.118,0.0,-12.978,-5.362,14.042,1,1,0,0,0,0,2.010,5.00,0.00,0.00,0.008,1750.523,-717.481,0.0,0,0
628.487, 12.988183475,77.495511444, -4.212,-2.805,0.0, -0.123,0.614,0.0,33.69,-0.045903,0.0,0.0,0.0,0.0,0.001329,16194,-177,4641,343,-148,24,1,12.9882675,77.4957155,887.70,0.000,203.18,-113.18,0.68,1769.902,-710.343,0.0,-22.977,-9.455,24.846,1,1,0,0,0,0,3.010,5.00,0.00,0.00,0.005,1746.924,-719.799,0.0,0,0
629.488, 12.988161342,77.495477107, -4.093,-2.747,0.0, -0.351,0.332,0.0,33.88,-0.046041,0.0,0.0,0.0,0.0,0.001322,14468,-475,4692,-265,-65,165,1,12.9883007,77.4958375,887.60,0.000,203.18,-113.18,0.68,1782.411,-706.870,0.0,-39.211,-15.377,42.118,1,1,0,0,0,0,4.011,2.50,0.00,0.00,0.005,1743.200,-722.247,0.0,0,0
630.488, 12.988140711,77.495444990, -3.932,-2.646,0.0, 0.293,-0.172,0.0,33.90,-0.046221,0.0,0.0,0.0,0.0,0.001304,14784,-1070,4905,-101,-249,86,1,12.9883168,77.4959038,887.30,0.000,203.18,-113.18,0.68,1790.478,-704.872,0.0,-50.763,-19.658,54.436,1,1,0,0,0,0,5.012,5.00,0.00,0.00,0.004,1739.714,-724.531,0.0,0,0
631.489, 12.988118959,77.495411640, -3.702,-2.492,0.0, 0.771,-0.220,0.0,33.97,-0.046290,0.0,0.0,0.0,0.0,0.001292,14145,-426,3104,-242,-436,100,1,12.9883348,77.4959717,887.50,0.000,203.18,-113.18,0.68,1796.360,-703.263,0.0,-60.263,-23.674,64.746,1,1,0,0,0,0,6.012,5.00,0.00,0.00,0.004,1736.096,-726.937,0.0,0,0
632.489, 12.988098965,77.495381072, -3.510,-2.387,0.0, 0.594,-0.229,0.0,34.25,-0.046375,0.0,0.0,0.0,0.0,0.001277,16182,48,2478,441,14,-167,1,12.9883348,77.4959717,887.50,0.000,203.18,-113.18,0.68,1797.326,-703.000,0.0,-64.546,-26.149,69.642,1,1,0,0,0,0,7.012,5.00,0.00,0.00,0.099,1732.779,-729.150,0.0,0,0
633.490, 12.988081346,77.495354147, -3.516,-2.445,0.0, -0.673,-0.088,0.0,34.88,-0.046555,0.0,0.0,0.0,0.0,0.001268,17395,-213,5805,-83,187,217,1,12.9883533,77.4960413,887.90,0.000,203.18,-113.18,0.68,1805.432,-700.803,0.0,-75.572,-30.296,81.419,1,1,0,0,0,0,8.013,5.00,0.00,0.00,0.098,1729.856,-731.101,0.0,0,0
634.491, 12.988064757,77.495329733, -3.481,-2.491,0.0, -0.416,-0.286,0.0,35.59,-0.046796,0.0,0.0,0.0,0.0,0.001254,14520,-14,4917,307,344,-40,1,12.9883722,77.4961138,888.20,0.000,203.18,-113.18,0.68,1813.602,-698.635,0.0,-86.391,-34.299,92.951,1,1,0,0,0,0,9.014,5.00,0.00,0.00,0.097,1727.210,-732.935,0.0,0,0
635.491, 12.988053338,77.495312283, -3.300,-2.299,0.0, 0.110,-0.307,0.0,34.72,-0.047218,0.0,0.0,0.0,0.0,0.001244,16959,-771,3954,208,378,-179,1,12.9884088,77.4962675,888.80,0.000,203.18,-113.18,0.69,1829.067,-694.907,0.0,-103.750,-39.291,110.941,1,1,0,0,0,0,10.014,8.00,0.00,0.00,0.096,1725.300,-734.211,0.0,0,0
636.491, 12.988553514,77.496056089, -0.007,-0.005,0.0, -0.900,-1.084,0.0,32.96,-0.063114,0.0,0.0,0.0,0.0,0.001260,14555,-1183,3316,-302,-28,-188,1,12.9884303,77.4963472,889.20,0.000,203.18,-113.18,0.69,1837.715,-692.527,0.0,-31.700,13.673,34.523,1,1,1,0,1,0,0.000,2.00,92.45,0.00,0.095,1806.015,-678.854,0.0,0,0
637.493, 12.988553514,77.496056089, 0.003,0.002,0.0, 0.263,-1.169,0.0,31.09,-0.063114,0.0,0.0,0.0,0.0,0.001245,16922,931,2803,292,47,-66,1,12.9884303,77.4963472,889.20,0.000,203.18,-113.18,0.69,1837.715,-692.527,0.0,-31.700,13.673,34.523,1,1,0,0,0,0,0.000,2.00,92.45,0.00,0.094,1806.015,-678.854,0.0,0,0
638.494, 12.988553514,77.496056089, -0.004,-0.002,0.0, -0.054,-1.382,0.0,29.87,-0.063114,0.0,0.0,0.0,0.0,0.001260,15109,-1244,4629,-783,-73,176,1,12.9884510,77.4964272,889.50,0.000,203.18,-113.18,0.69,1846.395,-690.236,0.0,-40.380,11.382,41.953,1,1,0,0,0,0,2.998,5.00,92.45,0.00,0.092,1806.015,-678.854,0.0,0,0
639.495, 12.988553514,77.496056089, 0.001,0.000,0.0, -0.190,-1.037,0.0,29.62,-0.063114,0.0,0.0,0.0,0.0,0.001257,14996,-3095,5067,-1059,-359,330,1,12.9884708,77.4965082,889.90,0.000,203.18,-113.18,0.69,1855.184,-688.045,0.0,-49.169,9.191,50.020,1,1,0,0,0,0,4.000,5.00,92.45,0.00,0.089,1806.015,-678.854,0.0,0,0
640.496, 12.988553514,77.496056089, 0.000,0.000,0.0, -0.221,-0.502,0.0,29.84,-0.063114,0.0,0.0,0.0,0.0,0.001247,14812,-312,3254,-456,605,-36,1,12.9885120,77.4966777,890.80,0.000,203.18,-113.18,0.70,1873.576,-683.485,0.0,-67.560,4.631,67.719,1,1,0,0,0,0,5.000,5.00,92.45,0.00,0.086,1806.015,-678.854,0.0,0,0
641.497, 12.988553368,77.496055826, -0.113,-0.064,0.0, -0.129,-0.025,0.0,29.56,-0.063114,0.0,0.0,0.0,0.0,0.001237,15296,-449,4280,-58,-779,37,1,12.9885342,77.4967650,891.10,0.000,203.18,-113.18,0.70,1883.048,-681.028,0.0,-77.061,2.158,77.091,1,1,0,0,0,0,6.002,5.00,92.45,0.00,0.086,1805.987,-678.870,0.0,0,0
642.498, 12.988552095,77.496053495, -0.343,-0.195,0.0, -0.791,0.058,0.0,29.95,-0.063114,0.0,0.0,0.0,0.0,0.001225,14872,-1194,3966,-350,363,-10,1,12.9885572,77.4968533,891.30,0.000,203.18,-113.18,0.70,1892.629,-678.483,0.0,-86.895,-0.528,86.897,1,1,0,0,0,0,7.003,5.00,92.45,0.00,0.084,1805.734,-679.011,0.0,0,0
643.500, 12.988549096,77.496048098, -0.832,-0.474,0.0, -0.718,-0.704,0.0,29.61,-0.063114,0.0,0.0,0.0,0.0,0.001211,16834,-1740,4729,20,357,52,1,12.9885572,77.4968533,891.30,0.000,203.18,-113.18,0.70,1892.629,-678.483,0.0,-87.481,-0.860,87.485,1,1,0,0,0,0,8.004,5.00,92.45,0.00,0.083,1805.148,-679.343,0.0,0,0
644.500, 12.988544318,77.496039146, -1.373,-0.791,0.0, -0.609,-0.842,0.0,29.94,-0.063184,0.0,0.0,0.0,0.0,0.001203,13801,-1306,4415,418,-156,-16,1,12.9885795,77.4969423,892.00,0.000,203.18,-113.18,0.70,1902.286,-676.015,0.0,-98.109,-3.857,98.185,1,1,0,0,0,0,9.004,5.00,92.45,0.00,0.080,1804.177,-679.871,0.0,0,0
645.500, 12.988536954,77.496026456, -1.921,-1.161,0.0, -0.974,-0.820,0.0,31.22,-0.063330,0.0,0.0,0.0,0.0,0.001190,16135,-312,4629,392,-377,122,1,12.9886250,77.4971220,893.10,0.000,203.18,-113.18,0.69,1921.784,-670.979,0.0,-118.984,-9.707,119.379,1,1,0,0,0,0,10.005,8.00,92.45,0.00,0.078,1802.800,-680.687,0.0,0,0
646.501, 12.988528128,77.496011550, -2.564,-1.471,0.0, -0.712,-1.746,0.0,29.73,-0.063634,0.0,0.0,0.0,0.0,0.001188,15437,-1542,3453,20,-15,-261,1,12.9886493,77.4972115,893.40,0.000,203.18,-113.18,0.69,1931.495,-668.290,0.0,-130.312,-13.373,130.997,1,1,0,0,1,0,11.005,8.00,293.16,0.00,0.075,1801.179,-681.665,0.0,0,0
647.502, 12.988521898,77.495998639, -3.217,-1.630,0.0, -0.688,-1.612,0.0,26.76,-0.064325,0.0,0.0,0.0,0.0,0.001202,12513,-287,4579,-55,198,-236,1,12.9886718,77.4972992,893.70,0.000,203.18,-113.18,0.69,1941.011,-665.800,0.0,-141.229,-16.553,142.195,1,1,0,0,0,0,12.007,8.00,293.16,0.00,0.073,1799.778,-682.355,0.0,0,0
648.504, 12.988515410,77.495980824, -3.939,-1.767,0.0, -0.887,-2.066,0.0,24.13,-0.065054,0.0,0.0,0.0,0.0,0.001204,15375,533,4880,466,-94,40,1,12.9886967,77.4973853,893.80,0.000,203.18,-113.18,0.69,1950.353,-663.044,0.0,-152.504,-20.026,153.813,1,1,0,0,0,0,13.008,8.00,293.16,0.00,0.065,1797.849,-683.070,0.0,0,0
649.504, 12.988502218,77.495948087, -4.341,-1.822,0.0, -0.083,-0.104,0.0,22.78,-0.065316,0.0,0.0,0.0,0.0,0.001204,14050,882,3091,-342,-414,113,1,12.9886967,77.4973853,893.80,0.000,203.18,-113.18,0.69,1950.353,-663.044,0.0,-156.055,-21.486,157.528,1,1,0,0,0,0,14.009,8.00,293.16,0.00,0.063,1794.298,-684.530,0.0,0,0
650.505, 12.988486520,77.495909450, -4.470,-1.894,0.0, -0.347,-0.509,0.0,22.95,-0.065403,0.0,0.0,0.0,0.0,0.001204,15424,-1256,4528,265,573,-27,1,12.9887212,77.4974695,893.90,0.000,203.18,-113.18,0.69,1959.489,-660.332,0.0,-169.383,-25.935,171.357,1,1,0,0,0,0,15.010,8.00,293.16,0.00,0.061,1790.106,-686.267,0.0,0,0
651.505, 12.988474305,77.495876855, -4.446,-1.779,0.0, 0.522,-1.880,0.0,21.70,-0.065752,0.0,0.0,0.0,0.0,0.001192,13327,-300,3790,-63,-34,-272,1,12.9887650,77.4976345,894.50,0.000,203.18,-113.18,0.69,1977.392,-655.485,0.0,-190.823,-32.134,193.510,1,1,0,0,0,0,16.010,8.00,293.16,0.00,0.058,1786.563,-687.622,0.0,0,0
652.506, 12.988473788,77.495863844, -4.285,-1.451,0.0, -0.008,-1.799,0.0,18.61,-0.066808,0.0,0.0,0.0,0.0,0.001197,14288,49,4077,317,312,-297,1,12.9887862,77.4977152,895.10,0.000,203.18,-113.18,0.69,1986.149,-653.139,0.0,-200.991,-34.537,203.937,1,1,0,0,0,0,17.010,8.00,293.16,0.00,0.054,1785.151,-687.680,0.0,0,0
653.506, 12.988481085,77.495862025, -4.236,-1.129,0.0, -0.831,-1.869,0.0,14.88,-0.068186,0.0,0.0,0.0,0.0,0.001230,15076,11,2789,-98,413,-43,1,12.9888045,77.4977948,895.50,0.000,203.18,-113.18,0.68,1994.786,-651.113,0.0,-209.825,-35.755,212.850,1,1,0,0,0,0,18.010,8.00,293.16,0.00,0.052,1784.958,-686.870,0.0,0,0
654.506, 12.988484688,77.495848844, -4.466,-0.939,0.0, -0.640,-2.018,0.0,11.80,-0.069142,0.0,0.0,0.0,0.0,0.001239,13788,-734,3940,-568,-30,-289,1,12.9888045,77.4977948,895.50,0.000,203.18,-113.18,0.68,1994.786,-651.113,0.0,-211.255,-35.357,214.194,1,1,0,0,0,0,19.010,8.00,293.16,0.00,0.048,1783.527,-686.471,0.0,0,0
655.507, 12.988492762,77.495841511, -4.426,-0.664,0.0, -0.914,-1.042,0.0,8.44,-0.070291,0.0,0.0,0.0,0.0,0.001225,17352,-746,6178,86,507,-160,1,12.9888245,77.4978752,895.60,0.000,203.18,-113.18,0.68,2003.509,-648.900,0.0,-220.775,-36.677,223.801,1,1,0,0,0,0,20.011,8.00,293.16,0.00,0.047,1782.730,-685.579,0.0,0,0
656.507, 12.988876039,77.497970965, -3.389,-0.279,0.0, 0.475,-2.015,0.0,4.49,-0.074547,0.0,0.0,0.0,0.0,0.001162,16788,360,5791,-761,265,-180,1,12.9888620,77.4980350,896.40,0.000,203.18,-113.18,0.68,2020.848,-644.749,0.0,-7.075,1.594,7.252,1,1,1,0,1,1,0.000,2.00,0.00,0.00,0.044,2013.756,-643.163,0.0,0,0
657.508, 12.988947605,77.498125842, -1.601,0.061,0.0, 0.749,-2.382,0.0,-2.59,-0.080225,0.0,0.0,0.0,0.0,0.001140,15326,-448,5578,-43,-643,-678,1,12.9888785,77.4981153,896.90,0.000,203.18,-113.18,0.68,2029.561,-642.923,0.0,1.015,7.687,7.753,1,1,0,0,0,0,0.000,2.00,0.00,0.00,0.043,2030.559,-635.243,0.0,0,0
658.508, 12.988965521,77.498158675, -0.982,0.185,0.0, -0.270,-1.736,0.0,-11.23,-0.081662,0.0,0.0,0.0,0.0,0.001172,16263,-498,5203,-133,-139,-520,1,12.9888942,77.4981955,897.30,0.000,203.18,-113.18,0.68,2038.263,-641.185,0.0,-4.125,7.931,8.940,1,1,0,0,0,0,2.948,5.00,0.00,0.00,0.041,2034.139,-633.254,0.0,0,0
659.509, 12.988972013,77.498164797, -0.886,0.254,0.0, -0.651,-1.036,0.0,-20.15,-0.082135,0.0,0.0,0.0,0.0,0.001186,15351,-784,4302,169,341,-708,1,12.9889072,77.4982757,897.60,0.000,203.18,-113.18,0.68,2046.965,-639.746,0.0,-12.163,7.211,14.139,1,1,0,0,0,0,3.949,5.00,0.00,0.00,0.039,2034.803,-632.536,0.0,0,0
660.510, 12.988974190,77.498156869, -0.840,0.234,0.0, -0.516,-1.176,0.0,-26.92,-0.082134,0.0,0.0,0.0,0.0,0.001177,15612,459,2827,-269,-874,-216,1,12.9889072,77.4982757,897.60,0.000,203.18,-113.18,0.68,2046.965,-639.746,0.0,-13.023,7.451,15.004,1,1,0,0,0,0,4.950,5.00,0.00,0.00,0.038,2033.943,-632.295,0.0,0,0
661.511, 12.988981818,77.498164653, -0.902,0.430,0.0, -0.235,-0.163,0.0,-28.22,-0.082616,0.0,0.0,0.0,0.0,0.001206,14651,832,3790,-1738,717,-49,1,12.9889172,77.4983560,898.00,0.000,203.18,-113.18,0.68,2055.678,-638.639,0.0,-20.891,7.188,22.093,1,1,0,0,0,0,5.950,5.00,0.00,0.00,0.036,2034.787,-631.451,0.0,0,0
662.512, 12.988986909,77.498159040, -0.928,0.486,0.0, -0.170,0.091,0.0,-27.66,-0.082696,0.0,0.0,0.0,0.0,0.001180,14512,658,2177,-359,243,-203,1,12.9889273,77.4985148,898.80,0.000,203.18,-113.18,0.68,2072.909,-637.520,0.0,-38.731,6.633,39.295,1,1,0,0,0,0,6.951,5.00,0.00,0.00,0.034,2034.178,-630.888,0.0,0,0
663.512, 12.988991110,77.498151325, -0.841,0.440,0.0, 0.105,0.717,0.0,-27.62,-0.082707,0.0,0.0,0.0,0.0,0.001173,15652,819,3389,-431,-75,66,1,12.9889277,77.4985905,899.10,0.000,203.18,-113.18,0.68,2081.123,-637.476,0.0,-47.782,7.053,48.300,1,1,0,0,0,0,7.951,5.00,0.00,0.00,0.033,2033.341,-630.423,0.0,0,0
664.512, 12.988994642,77.498144425, -0.621,0.323,0.0, -0.169,1.229,0.0,-28.58,-0.082707,0.0,0.0,0.0,0.0,0.001175,18202,-2858,4015,-1245,376,-125,1,12.9889260,77.4986623,899.40,0.000,203.18,-113.18,0.68,2086.576,-637.607,0.0,-53.984,7.575,54.513,1,1,0,0,0,0,8.952,5.00,0.00,0.00,0.032,2032.592,-630.032,0.0,0,0
665.514, 12.988996476,77.498140688, -0.152,0.058,0.0, 0.522,0.905,0.0,-30.67,-0.082707,0.0,0.0,0.0,0.0,0.001175,15026,360,2452,-545,335,-164,1,12.9889260,77.4986623,899.40,0.000,203.18,-113.18,0.68,2089.306,-637.673,0.0,-57.119,7.843,57.655,1,1,0,0,0,0,9.953,5.00,0.00,0.00,0.033,2032.187,-629.829,0.0,0,0
666.515, 12.989038396,77.498543958, 1.552,-0.991,0.0, -0.019,0.716,0.0,-32.60,-0.089121,0.0,0.0,0.0,0.0,0.001176,15763,-1,2527,-351,-118,-30,1,12.9889243,77.4987298,899.60,0.000,203.18,-113.18,0.68,2097.112,-637.873,0.0,-21.172,12.685,24.681,1,1,1,0,1,0,0.000,2.00,49.79,0.00,0.033,2075.940,-625.188,0.0,0,0
667.516, 12.989030017,77.498557179, 1.447,-0.935,0.0, -0.697,0.977,0.0,-32.72,-0.088972,0.0,0.0,0.0,0.0,0.001155,15539,1093,1051,-494,-16,301,1,12.9889205,77.4988490,900.00,0.000,203.18,-113.18,0.69,2109.172,-638.270,0.0,-31.797,12.155,34.041,1,1,0,0,0,0,0.000,2.00,49.79,0.00,0.033,2077.376,-626.115,0.0,0,0
668.518, 12.989023375,77.498568040, 1.143,-0.699,0.0, -0.037,0.992,0.0,-31.39,-0.088874,0.0,0.0,0.0,0.0,0.001143,15838,186,2139,-22,-83,65,1,12.9889182,77.4989025,900.20,0.000,203.18,-113.18,0.69,2115.730,-638.557,0.0,-37.176,11.707,38.976,1,1,0,0,0,0,2.936,5.00,49.79,0.00,0.024,2078.553,-626.850,0.0,0,0
669.518, 12.989017293,77.498578323, 1.190,-0.704,0.0, -0.109,-0.249,0.0,-30.54,-0.088831,0.0,0.0,0.0,0.0,0.001138,15315,-548,1977,-229,10,112,1,12.9889163,77.4989505,900.20,0.000,203.18,-113.18,0.69,2119.754,-638.717,0.0,-40.084,11.194,41.618,1,1,0,0,0,0,3.937,2.50,49.79,0.00,0.022,2079.669,-627.523,0.0,0,0
670.519, 12.989011013,77.498589292, 1.267,-0.735,0.0, 0.286,-0.009,0.0,-30.11,-0.088804,0.0,0.0,0.0,0.0,0.001135,15628,-461,2364,201,-39,-20,1,12.9889143,77.4989945,900.40,0.000,203.18,-113.18,0.69,2122.251,-638.829,0.0,-41.392,10.612,42.730,1,1,0,0,0,0,4.938,2.50,49.79,0.00,0.021,2080.859,-628.217,0.0,0,0
671.520, 12.989004195,77.498601447, 1.347,-0.788,0.0, -0.085,-0.023,0.0,-30.31,-0.088789,0.0,0.0,0.0,0.0,0.001126,15729,-76,2077,69,19,1,1,12.9889143,77.4989945,900.40,0.000,203.18,-113.18,0.69,2125.290,-638.971,0.0,-43.112,9.999,44.256,1,1,0,0,0,0,5.938,2.50,49.79,0.00,0.020,2082.178,-628.972,0.0,0,0
672.520, 12.988996686,77.498614685, 1.464,-0.862,0.0, -0.159,0.069,0.0,-30.49,-0.088779,0.0,0.0,0.0,0.0,0.001114,15615,61,3753,17,-7,-58,1,12.9889133,77.4990253,900.40,0.000,203.18,-113.18,0.76,2128.767,-639.080,0.0,-45.152,9.278,46.096,1,1,0,0,0,0,6.938,2.50,49.79,0.00,0.017,2083.615,-629.802,0.0,0,0
673.520, 12.988988705,77.498628642, 1.525,-0.905,0.0, -0.031,-0.089,0.0,-30.70,-0.088774,0.0,0.0,0.0,0.0,0.001101,15116,-349,3564,12,-89,-24,1,12.9889147,77.4990557,900.10,0.000,203.18,-113.18,0.80,2132.094,-638.885,0.0,-46.965,8.200,47.676,1,1,0,0,0,0,7.938,2.50,49.79,0.00,0.014,2085.129,-630.685,0.0,0,0
674.521, 12.988980342,77.498642680, 1.584,-0.948,0.0, -0.042,-0.060,0.0,-30.93,-0.088767,0.0,0.0,0.0,0.0,0.001087,15078,-225,3740,-165,216,-12,1,12.9889152,77.4990572,900.00,0.000,203.18,-113.18,0.80,2131.782,-638.848,0.0,-45.130,7.238,45.707,1,1,0,0,0,0,8.940,2.50,49.79,0.00,0.014,2086.652,-631.610,0.0,0,0
675.522, 12.988971592,77.498657767, 1.644,-0.991,0.0, -0.016,-0.018,0.0,-31.09,-0.088761,0.0,0.0,0.0,0.0,0.001075,15290,-26,3840,-174,185,-18,1,12.9889157,77.4990563,900.00,0.500,203.18,-113.18,0.80,2131.672,-638.804,0.0,-43.383,6.226,43.827,1,1,0,0,0,0,9.940,2.50,49.79,0.00,0.012,2088.289,-632.578,0.0,0,0
676.525, 12.988899517,77.498907485, 2.895,-1.762,0.0, -0.034,0.029,0.0,-31.35,-0.095190,0.0,0.0,0.0,0.0,0.001056,14881,-163,3940,-173,152,-4,1,12.9889157,77.4990563,900.00,0.500,203.18,-113.18,0.80,2131.662,-638.798,0.0,-16.278,-1.753,16.372,1,1,1,0,1,0,0.000,1.00,31.86,0.00,0.014,2115.384,-640.550,0.0,0,0
677.525, 12.988883497,77.498934272, 2.962,-1.819,0.0, 0.005,-0.054,0.0,-31.59,-0.095163,0.0,0.0,0.0,0.0,0.001039,15067,61,3702,58,141,-38,1,12.9889160,77.4990555,899.90,0.500,203.18,-113.18,0.80,2131.570,-638.763,0.0,-13.280,-3.559,13.748,1,1,0,0,0,0,0.000,1.00,31.86,0.00,0.013,2118.290,-642.323,0.0,0,0
678.526, 12.988866837,77.498962220, 3.035,-1.872,0.0, -0.067,-0.053,0.0,-31.69,-0.095156,0.0,0.0,0.0,0.0,0.001026,14881,-188,3589,-55,43,-32,1,12.9889162,77.4990550,899.90,0.500,203.18,-113.18,0.80,2131.517,-638.741,0.0,-10.194,-5.424,11.547,1,1,0,0,0,0,2.916,2.50,31.86,0.00,0.013,2121.323,-644.166,0.0,0,0
679.527, 12.988849694,77.498990240, 3.097,-1.930,0.0, 0.000,0.021,0.0,-31.95,-0.095139,0.0,0.0,0.0,0.0,0.001010,15454,-88,3990,-32,-10,-41,1,12.9889162,77.4990547,899.90,1.528,98.99,-8.99,0.80,2131.487,-638.744,0.0,-7.124,-7.318,10.213,1,1,0,0,0,0,3.916,2.50,31.86,0.00,0.013,2124.363,-646.062,0.0,0,0
680.529, 12.988832098,77.499019116, 3.163,-1.991,0.0, -0.030,0.000,0.0,-32.20,-0.095117,0.0,0.0,0.0,0.0,0.000996,15353,-101,3940,62,-50,-27,1,12.9889162,77.4990545,900.00,0.500,98.99,-8.99,0.80,2131.469,-638.744,0.0,-3.973,-9.264,10.080,1,1,0,0,0,0,4.918,2.50,31.86,0.00,0.013,2127.496,-648.009,0.0,0,0
681.530, 12.988813941,77.499048493, 3.215,-2.037,0.0, -0.044,-0.014,0.0,-32.38,-0.095103,0.0,0.0,0.0,0.0,0.000984,15317,61,3740,-81,22,-36,1,12.9889162,77.4990545,900.00,1.528,98.99,-8.99,0.80,2131.469,-638.744,0.0,-0.786,-11.273,11.300,1,1,0,0,0,0,5.919,2.50,31.86,0.00,0.013,2130.683,-650.017,0.0,0,0
682.531, 12.988795417,77.499077973, 3.264,-2.089,0.0, 0.054,0.020,0.0,-32.65,-0.095081,0.0,0.0,0.0,0.0,0.000971,15018,-150,3765,-263,193,1,1,12.9889162,77.4990545,900.00,1.528,98.99,-8.99,0.80,2131.470,-638.744,0.0,2.412,-13.322,13.539,1,1,0,0,0,0,6.920,2.50,31.86,0.00,0.012,2133.882,-652.067,0.0,0,0
683.532, 12.988776362,77.499108727, 3.315,-2.135,0.0, -0.044,0.027,0.0,-32.80,-0.095071,0.0,0.0,0.0,0.0,0.000960,15316,36,3890,-83,29,11,1,12.9889167,77.4990515,900.00,0.500,98.99,-8.99,0.80,2131.104,-638.682,0.0,6.115,-15.492,16.656,1,1,0,0,0,0,7.921,2.50,31.86,0.00,0.012,2137.219,-654.174,0.0,0,0
684.533, 12.988756944,77.499139468, 3.362,-2.183,0.0, 0.011,-0.050,0.0,-33.01,-0.095054,0.0,0.0,0.0,0.0,0.000949,15180,-275,3690,130,-40,-67,1,12.9889163,77.4990533,899.90,0.500,98.99,-8.99,0.80,2131.373,-638.741,0.0,9.182,-17.582,19.835,1,1,0,0,0,0,8.922,2.50,31.86,0.00,0.011,2140.554,-656.323,0.0,0,0
685.534, 12.988737077,77.499170408, 3.412,-2.230,0.0, -0.007,-0.032,0.0,-33.17,-0.095039,0.0,0.0,0.0,0.0,0.000938,14782,24,3890,-183,176,-40,1,12.9889155,77.4990538,899.90,0.500,98.99,-8.99,0.80,2131.399,-638.832,0.0,12.512,-19.688,23.328,1,1,0,0,0,0,9.923,2.50,31.86,0.00,0.009,2143.912,-658.521,0.0,0,0
686.535, 12.988804962,77.499098718, 2.815,-1.859,0.0, -0.002,0.020,0.0,-33.47,-0.090589,0.0,0.0,0.0,0.0,0.000927,15655,-150,4003,-169,92,-40,1,12.9889160,77.4990508,899.90,1.528,317.44,132.56,0.80,2131.054,-638.765,0.0,5.079,-12.246,13.257,1,1,1,0,1,0,0.000,1.00,9.27,0.00,0.009,2136.133,-651.010,0.0,0,0
687.536, 12.988788042,77.499125202, 2.877,-1.917,0.0, -0.015,-0.014,0.0,-33.70,-0.090561,0.0,0.0,0.0,0.0,0.000912,15182,-113,3751,-212,218,-20,1,12.9889160,77.4990493,899.70,1.528,317.44,132.56,0.80,2130.997,-638.765,0.0,8.009,-14.117,16.231,1,1,0,0,0,0,0.000,1.00,9.27,0.00,0.009,2139.006,-652.882,0.0,0,0
688.536, 12.988770455,77.499151793, 2.939,-1.975,0.0, -0.072,0.031,0.0,-33.91,-0.090546,0.0,0.0,0.0,0.0,0.000900,15492,12,3978,-7,71,-47,1,12.9889160,77.4990493,899.70,1.528,317.44,132.56,0.80,2130.894,-638.767,0.0,10.998,-16.061,19.466,1,1,0,0,0,0,2.911,2.50,9.27,0.00,0.007,2141.892,-654.828,0.0,0,0
689.537, 12.988752414,77.499179014, 3.002,-2.031,0.0, 0.063,0.055,0.0,-34.10,-0.090533,0.0,0.0,0.0,0.0,0.000889,15443,-13,3928,-223,164,5,1,12.9889157,77.4990502,899.80,1.528,317.44,132.56,0.80,2131.016,-638.804,0.0,13.829,-18.020,22.715,1,1,0,0,0,0,3.912,2.50,9.27,0.00,0.003,2144.845,-656.824,0.0,0,0
