lat,lon
12.9900373,77.476183
12.9899777,77.4761468
12.9899132,77.4761062
12.9897793,77.4760217
12.9897125,77.4759867
12.9896432,77.4759547
12.9896432,77.4759547
12.9895747,77.4759215
12.9895082,77.4758858
12.9893663,77.4758283
12.9892923,77.4758128
12.9892157,77.475796
12.9892157,77.475796
12.989138,77.4757758
12.98906,77.4757538
12.9889012,77.475698
12.988823,77.4756688
12.9887468,77.4756393
12.9886712,77.47561
12.9886712,77.47561
12.9885958,77.4755798
12.9885212,77.4755542
12.9883742,77.4755037
12.9883003,77.4754745
12.988225,77.4754467
12.988151,77.4754183
12.988151,77.4754183
12.9880792,77.4753915
12.9879388,77.4753402
12.9878725,77.4753147
12.9878122,77.4752905
12.9877523,77.4752665
12.9877523,77.4752665
12.9877,77.4752435
12.9876227,77.4752083
12.9875987,77.475198
12.9875767,77.475188
12.9875767,77.475188
12.9875502,77.4751797
12.9875202,77.4751802
12.9874918,77.4751958
12.9874398,77.475266
12.9874122,77.475321
12.9873848,77.4753825
12.9873848,77.4753825
12.9873553,77.4754425
12.9873207,77.4755007
12.9872478,77.4756485
12.9872105,77.4757302
12.9872105,77.4757302
12.987169,77.4758182
12.9871295,77.4759122
12.9870895,77.4760093
12.986998,77.476207
12.9869533,77.4763092
12.9869533,77.4763092
12.9869053,77.4764115
12.9868537,77.4765172
12.9868007,77.4766243
12.9867003,77.4768405
12.9867003,77.4768405
12.9866537,77.4769517
12.9866068,77.4770622
12.9865578,77.4771712
12.9864637,77.4773892
12.9864222,77.477491
12.9864222,77.477491
12.9863827,77.4775922
12.9863452,77.4776897
12.9863087,77.4777793
12.9862345,77.4779393
12.9862018,77.478012
12.9862018,77.478012
12.986169,77.478081
12.9861387,77.4781495
12.9860928,77.4782643
12.9860695,77.4783205
12.9860457,77.4783785
12.9860457,77.4783785
12.9860227,77.4784395
12.9859993,77.4785043
12.9859745,77.4785718
12.9859223,77.4787145
12.985897,77.4787912
12.985897,77.4787912
12.9858712,77.4788697
12.985846,77.4789477
12.9858037,77.4790912
12.9857848,77.4791588
12.9857668,77.4792283
12.9857668,77.4792283
12.9857493,77.4793002
12.9857332,77.479372
12.9857113,77.479492
12.985703,77.4795397
12.985692,77.4795882
12.985692,77.4795882
12.9856798,77.4796427
12.9856673,77.4797013
12.9856397,77.479814
12.9856273,77.479865
12.9856128,77.4799225
12.9856128,77.4799225
12.9855982,77.4799857
12.9855828,77.4800548
12.9855497,77.4801985
12.9855328,77.4802737
12.9855328,77.4802737
12.9855167,77.480349
12.9855008,77.4804238
12.98547,77.4805743
12.9854545,77.4806535
12.9854382,77.480734
12.9854382,77.480734
12.9854203,77.4808162
12.9854033,77.4808995
12.985371,77.4810648
12.985355,77.4811462
12.985355,77.4811462
12.985339,77.4812267
12.9853225,77.4813068
12.9853062,77.481387
12.9852732,77.4815498
12.9852562,77.4816335
12.9852562,77.4816335
12.985239,77.4817178
12.9852223,77.4818017
12.9852068,77.4818818
12.9851807,77.4820295
12.9851703,77.4820948
12.9851703,77.4820948
12.9851607,77.4821618
12.985152,77.4822353
12.9851287,77.4823938
12.9851158,77.4824763
12.9851038,77.4825627
12.9851038,77.4825627
12.985093,77.482649
12.9850835,77.4827365
12.9850648,77.4829237
12.9850568,77.4830247
12.9850513,77.4831287
12.9850513,77.4831287
